City,Name,Address,Price,Property Link,Amenities,Property Rating,Review Count,min_price,max_price,postal_code,city_name,security,gated,surveillance,camera,alarm,guard,controlled access,key fob entry,night patrol,24-hour surveillance,access control,security system,electronic locks,monitoring,fenced,safe,locked,protected,secure entry,patrol,total_security_amenities
West Hollywood,7125 Hawthorn Ave,"7125 Hawthorn Ave, Los Angeles, CA 90046","$2,199 - $2,599",https://www.apartments.com/7125-hawthorn-ave-los-angeles-ca/ptj6t2t/,"Lounge, Granite Countertops, Kitchen, Oven",4.0,0,2199.0,2599.0,90046,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,The Chateau,"1420 N Alta Vista Blvd, Los Angeles, CA 90046","$2,250 - $2,650",https://www.apartments.com/the-chateau-los-angeles-ca/l56mxke/,"Pool, Fitness Center, Laundry Facilities, Elevator, Air Conditioning, Dishwasher, High Speed Internet Access, Hardwood Floors, Walk-In Closets, Granite Countertops, Microwave, Refrigerator, Laundry Facilities, Controlled Access, Maintenance on site, Property Manager on Site, 24 Hour Access, Trash Pickup - Curbside, Recycling, Elevator, Disposal Chutes, Fitness Center, Spa, Pool, Bicycle Storage, Courtyard, Grill, Picnic Area, Private Bathroom, Walk To Campus, High Speed Internet Access, Wi-Fi, Air Conditioning, Heating, Smoke Free, Cable Ready, Security System, Storage Space, Tub/Shower, Fireplace, Intercom, Sprinkler System, Framed Mirrors, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Granite Countertops, Stainless Steel Appliances, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Instant Hot Water, Hardwood Floors, Carpet, Tile Floors, Dining Room, Family Room, Office, Views, Walk-In Closets, Linen Closet, Double Pane Windows, Window Coverings, Wet Bar, Large Bedrooms, Balcony, Patio",5.0,0,2250.0,2650.0,90046,Los Angeles,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
West Hollywood,403 N Stanley Ave,"403 N Stanley Ave, Los Angeles, CA 90036","$1,650 - $1,800",https://www.apartments.com/403-n-stanley-ave-los-angeles-ca/7317qlz/,"Air Conditioning, Dishwasher, Hardwood Floors, Granite Countertops, Air Conditioning, Dishwasher, Granite Countertops, Stainless Steel Appliances, Kitchen, Refrigerator, Hardwood Floors, Tile Floors",4.0,0,1650.0,1800.0,90036,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,El Cerrito Place,"1770 El Cerrito Pl, Los Angeles, CA 90028","$1,989",https://www.apartments.com/el-cerrito-place-los-angeles-ca/smdkg47/,"Pool, Laundry Facilities, Controlled Access, Lounge, Washer/Dryer, Air Conditioning, Dishwasher, Microwave, Controlled_Access, In_Unit, Central, gatedentry, Laundry Facilities, Controlled Access, Public Transportation, Lounge, Walk-Up, Pool, Courtyard, Washer/Dryer, Air Conditioning, Intercom, Dishwasher, Stainless Steel Appliances, Microwave, Oven, Range, Refrigerator, Vinyl Flooring, Balcony",3.9,2,1989.0,,90028,Los Angeles,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
West Hollywood,5800 Harold Residential,"5800 Harold Way, Hollywood, CA 90028","$3,050 - $4,750",https://www.apartments.com/5800-harold-residential-hollywood-ca/yqql00t/,"Fitness Center, Elevator, Controlled Access, Grill, Washer/Dryer, Air Conditioning, Dishwasher, Washer/Dryer Hookup, Hardwood Floors, Walk-In Closets, Granite Countertops, Microwave, Balcony, Dishwasher, Microwave, View, High Ceilings, Refrigerator, Ceiling Fan, Private Roof Top Deck, Bike Racks, Electronic Thermostat, Private Roof Top Deck With Views, Private Rooftop Deck W/views, Slide Open Large Romeo & Juliet Balcony, Views Large Windows All Around, Washer/Dryer, Air Conditioner, Cable Ready, Private Rooftop Deck, Window Coverings, Balcony Plus Private Rooftop Deck, Views, Disposal, Efficient Appliances, Private Roof Top Deck W/views, Romeo & Juliet Balcony Sliding Window, Hardwood Floors, Large Closets, Off Street Parking, Patio/Balcony, Controlled Access, Property Manager on Site, 24 Hour Access, Laundry Service, EV Charging, Elevator, Lounge, Storage Space, Disposal Chutes, Fitness Center, Gated, Courtyard, Grill, Washer/Dryer, Washer/Dryer Hookup, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Storage Space, Tub/Shower, Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Quartz Countertops, Hardwood Floors, Tile Floors, Dining Room, High Ceilings, Views, Walk-In Closets, Window Coverings, Balcony, Patio, Deck",4.7,8,3050.0,4750.0,90028,Los Angeles,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
West Hollywood,South Hayworth Lofts,"1520-1522 S Hayworth Ave, Los Angeles, CA 90035","$3,495",https://www.apartments.com/south-hayworth-lofts-los-angeles-ca/0l96211/,"Fitness Center, Laundry Facilities, Controlled Access, Recycling, Washer/Dryer, Air Conditioning, Dishwasher, Loft Layout, High Speed Internet Access, Hardwood Floors, Walk-In Closets, Granite Countertops, Patio/Balcony, Weekly 3rd Party Janitorial Cleaning, Efficient Appliances, Gorgeous 1,200+ Sq Ft Condo-Quality Apts, View, Bike Racks, Ceiling Fan, Green Building, Washer & Dryer (In Select Units Only), Free Assigned Garage Parking, Large Closets, On-Site Property Management, Electronic Thermostat, Minutes to The Grove & 3rd Street Farmers Market, Underground Garage Parking Included, Air Conditioner, Package Service, Laundry Facilities, Controlled Access, Property Manager on Site, 24 Hour Access, Recycling, Online Services, Pet Play Area, EV Charging, Key Fob Entry, Storage Space, Fitness Center, Gated, Courtyard, High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Storage Space, Tub/Shower, Fireplace, Intercom, Framed Mirrors, Dishwasher, Disposal, Granite Countertops, Stainless Steel Appliances, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Hardwood Floors, Carpet, Tile Floors, Dining Room, High Ceilings, Den, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Loft Layout, Double Pane Windows, Window Coverings, Balcony, Patio",5.0,0,3495.0,,90035,Los Angeles,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
West Hollywood,Tuscany Apartments,"1221 N Orange Dr, Los Angeles, CA 90038","$1,995",https://www.apartments.com/tuscany-apartments-los-angeles-ca/5hplgsq/,"Fitness Center, Laundry Facilities, Elevator, Roof Terrace, Air Conditioning, Dishwasher, Hardwood Floors, Walk-In Closets, Granite Countertops, Microwave, Refrigerator, Wi-Fi, 16-ft Cathedral Ceilings, Laundry Facilities, Controlled Access, Property Manager on Site, Recycling, Car Wash Area, Elevator, Multi Use Room, Disposal Chutes, Fitness Center, Spa, Gameroom, Gated, Roof Terrace, Sundeck, Courtyard, Grill, Wi-Fi, Air Conditioning, Heating, Smoke Free, Cable Ready, Storage Space, Tub/Shower, Fireplace, Handrails, Intercom, Dishwasher, Disposal, Granite Countertops, Stainless Steel Appliances, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Vinyl Flooring, Dining Room, Family Room, Office, Recreation Room, Crown Molding, Walk-In Closets, Linen Closet, Window Coverings, Large Bedrooms, Balcony",5.0,0,1995.0,,90038,Los Angeles,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
West Hollywood,1245 Vine St,"1245 Vine St, Los Angeles, CA 90038","$1,457 - $3,125",https://www.apartments.com/1245-vine-st-villa-elaine-apartments-los-angeles-ca/143zw97/,"Laundry Facilities, Elevator, Controlled Access, 24 Hour Access, Hardwood Floors, Refrigerator, Tub/Shower, Vaulted Ceiling, Barbecue Area, Onsite Manager, Gated Entry, Laundry Facilities, Controlled Access, Property Manager on Site, 24 Hour Access, Online Services, Public Transportation, Elevator, Vintage Building, Courtyard, Tub/Shower, Kitchen, Oven, Range, Refrigerator, Hardwood Floors, Vaulted Ceiling, Garden",2.0,0,1457.0,3125.0,90038,Los Angeles,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
West Hollywood,1847 N Cherokee Ave,"1847 N Cherokee Ave, Los Angeles, CA 90028","$1,395 - $1,495",https://www.apartments.com/1847-n-cherokee-ave-los-angeles-ca/6mwjhcr/,"Air Conditioning, Hardwood Floors, Refrigerator, Disposal, Laundry Facilities, 24 Hour Access, Online Services, Air Conditioning, Disposal, Oven, Refrigerator, Hardwood Floors, Vinyl Flooring",4.0,0,1395.0,1495.0,90028,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,5606 Lexington Ave,"5606 Lexington Ave, Los Angeles, CA 90038","$1,925",https://www.apartments.com/5606-lexington-los-angeles-ca/g06hcxw/,"Washer/Dryer, Air Conditioning, Dishwasher, Hardwood Floors, Controlled Access, Washer/Dryer, Air Conditioning, Tub/Shower, Intercom, Dishwasher, Stainless Steel Appliances, Kitchen, Microwave, Oven, Refrigerator, Freezer, Hardwood Floors, Lawn",4.0,0,1925.0,,90038,Los Angeles,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
West Hollywood,Melrose,"6507 Melrose Ave, Los Angeles, CA 90038","$1,000 - $1,760",https://www.apartments.com/melrose-los-angeles-ca/62dxd9v/,"Laundry Facilities, Furnished Units Available, Concierge, Roof Terrace, Washer/Dryer, Air Conditioning, Dishwasher, High Speed Internet Access, Hardwood Floors, Island Kitchen, Yard, Microwave, Bedroom For Rent, Coliving, Co-living, Private Bedroom With Private Bathroom, Rent A Room, Room For Rent, Private Bedroom With Shared Bathroom, Rent A Bedroom, Room Rental, Package Service, Community-Wide WiFi, Wi-Fi, Laundry Facilities, Controlled Access, Concierge, Furnished Units Available, Lounge, Bicycle Storage, Gated, Roof Terrace, Sundeck, Courtyard, Grill, Individual Locking Bedrooms, Private Bathroom, High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Trash Compactor, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Island Kitchen, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Breakfast Nook, Instant Hot Water, Quartz Countertops, Gas Range, Hardwood Floors, Tile Floors, High Ceilings, Family Room, Office, Furnished, Large Bedrooms, Floor to Ceiling Windows, Balcony, Deck, Yard",4.8,2,1000.0,1760.0,90038,Los Angeles,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
West Hollywood,The Lucy Apartments,"1454 Hi Point St, Los Angeles, CA 90035","$2,200 - $2,395",https://www.apartments.com/the-lucy-apartments-los-angeles-ca/dzlms3j/,"Washer/Dryer, Air Conditioning, Dishwasher, High Speed Internet Access, Hardwood Floors, Island Kitchen, Granite Countertops, Microwave, Dual Zone Air Conditioning, Minutes from Public Transit, Moments To Metro System, New Dishwasher And Microwave, NEW Stainless Steel Appliances, Subway Style Tiling, Sustainable Hardwood Flooring, Washer/dryer In Unit, 75 Amps Electricity, Free Parking In Private Lot, Stone Tile Kitchen Backlash, High Capacity Hot Water Heater, High Speed Internet Available, Pet Friendly, Private Parking Lot, Quartz Countertops, Under Cabinet Lighting, Hardwood Floors, Stainless Steel Appliances, Subway Shower Tile, Granite Countertops, Located At Pico/fairfax, In-Unit Washer/Dryer, Dual Zone Central Air And Heat, Private Tenant Parking, Dual Zone Air Conditioning System, Free Parking, Large Windows, Online Access to Resident Portal, High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Cable Ready, Tub/Shower, Framed Mirrors, Dishwasher, Granite Countertops, Stainless Steel Appliances, Island Kitchen, Kitchen, Microwave, Oven, Refrigerator, Freezer, Instant Hot Water, Quartz Countertops, Hardwood Floors, Window Coverings",5.0,2,2200.0,2395.0,90035,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1345 Havenhurst Dr, West Hollywood, CA 90046","1345 Havenhurst Dr, West Hollywood, CA 90046","$6,495",https://www.apartments.com/1345-havenhurst-dr-west-hollywood-ca/88yvzf0/,"Washer/Dryer, Dishwasher, Hardwood Floors, Microwave, Washer/Dryer, Security System, Dishwasher, Disposal, Microwave, Oven, Refrigerator, Hardwood Floors",0.0,0,6495.0,,90046,Los Angeles,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
West Hollywood,"7710 Romaine St Unit 1/4, West Hollywood, CA 90046","7710 Romaine St Unit 1/4, West Hollywood, CA 90046","$2,900",https://www.apartments.com/7710-romaine-st-west-hollywood-ca-unit-1-4/pxz05cr/,"Washer/Dryer, Dishwasher, Hardwood Floors, Microwave, Washer/Dryer, Dishwasher, Disposal, Microwave, Oven, Refrigerator, Freezer, Hardwood Floors, Fenced Lot",0.0,0,2900.0,,90046,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
West Hollywood,"1050 N Edinburgh Ave Unit 112, West Hollywood, CA 90046","1050 N Edinburgh Ave Unit 112, West Hollywood, CA 90046","$5,995",https://www.apartments.com/1050-n-edinburgh-ave-west-hollywood-ca-unit-112/b9gn249/,"Washer/Dryer, Dishwasher, Microwave, Refrigerator, Washer/Dryer, Dishwasher, Disposal, Microwave, Oven, Refrigerator, Freezer",0.0,0,5995.0,,90046,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"7531 Hampton Ave Unit 217, West Hollywood, CA 90046","7531 Hampton Ave Unit 217, West Hollywood, CA 90046","$3,195",https://www.apartments.com/7531-hampton-ave-west-hollywood-ca-unit-217/g7wmtlw/,"Dishwasher, Refrigerator, Disposal, Freezer, Cable Ready, Intercom, Dishwasher, Disposal, Oven, Refrigerator, Freezer",0.0,0,3195.0,,90046,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"8315 Clinton Ave Unit 1, West Hollywood, CA 90048","8315 Clinton Ave Unit 1, West Hollywood, CA 90048","$2,195",https://www.apartments.com/8315-clinton-ave-west-hollywood-ca-unit-1/c8t07tf/,"Disposal, Refrigerator, Tile Floors",0.0,0,2195.0,,90048,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1323 N Olive Dr Unit 41A, West Hollywood, CA 90069","1323 N Olive Dr Unit 41A, West Hollywood, CA 90069","$2,950",https://www.apartments.com/1323-n-olive-dr-west-hollywood-ca-unit-41a/k5xbwv9/,"Kitchen, Refrigerator",0.0,0,2950.0,,90069,West Hollywood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1026 N Spaulding Ave Unit 6, West Hollywood, CA 90046","1026 N Spaulding Ave Unit 6, West Hollywood, CA 90046","$2,100",https://www.apartments.com/1026-n-spaulding-ave-west-hollywood-ca-unit-6/xj9mwjp/,"Refrigerator, Disposal, Tile Floors, Oven, Disposal, Oven, Refrigerator, Tile Floors",0.0,0,2100.0,,90046,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"7531 Hampton Ave Unit 103, West Hollywood, CA 90046","7531 Hampton Ave Unit 103, West Hollywood, CA 90046","$2,995",https://www.apartments.com/7531-hampton-ave-west-hollywood-ca-unit-103/fx7lwlv/,"Dishwasher, Refrigerator, Disposal, Freezer, Cable Ready, Dishwasher, Disposal, Oven, Refrigerator, Freezer",0.0,0,2995.0,,90046,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1119 Poinsettia Dr, West Hollywood, CA 90046","1119 Poinsettia Dr, West Hollywood, CA 90046","$2,399",https://www.apartments.com/1119-poinsettia-dr-west-hollywood-ca/9rm51v5/,"Dishwasher, Hardwood Floors, Microwave, Refrigerator, Cable Ready, Intercom, Dishwasher, Disposal, Microwave, Oven, Refrigerator, Freezer, Hardwood Floors, Tile Floors, Fenced Lot, Lawn",0.0,0,2399.0,,90046,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
West Hollywood,"1201 N Ogden Dr Unit 6, West Hollywood, CA 90046","1201 N Ogden Dr Unit 6, West Hollywood, CA 90046","$2,495",https://www.apartments.com/1201-n-ogden-dr-west-hollywood-ca-unit-6/ej7nkkn/,"Disposal, Refrigerator, Tile Floors",0.0,0,2495.0,,90046,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"7316 Santa Monica Blvd Unit FL4-ID1011584P, West Hollywood, CA 90046","7316 Santa Monica Blvd Unit FL4-ID1011584P, West Hollywood, CA 90046","$5,930",https://www.apartments.com/7316-santa-monica-blvd-west-hollywood-ca-unit-fl4-id1011584p/yz1dcft/,"Air Conditioning, Dishwasher, Refrigerator, Wi-Fi, Wi-Fi, Air Conditioning, Heating, Dishwasher, Kitchen, Oven, Refrigerator, Freezer, Furnished, Laundry Facilities, Elevator, Corporate Suites, Fitness Center, Grill, Balcony",0.0,0,5930.0,,90046,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1323 N Olive Dr Unit 23D, West Hollywood, CA 90069","1323 N Olive Dr Unit 23D, West Hollywood, CA 90069","$3,225",https://www.apartments.com/1323-n-olive-dr-west-hollywood-ca-unit-23d/d899q3l/,"Kitchen, Refrigerator",0.0,0,3225.0,,90069,West Hollywood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"7316 Santa Monica Blvd Unit FL2-ID313785P, West Hollywood, CA 90046","7316 Santa Monica Blvd Unit FL2-ID313785P, West Hollywood, CA 90046","$5,790",https://www.apartments.com/7316-santa-monica-blvd-west-hollywood-ca-unit-fl2-id313785p/mqsp4cl/,"Air Conditioning, Dishwasher, Refrigerator, Wi-Fi, Wi-Fi, Air Conditioning, Heating, Dishwasher, Kitchen, Oven, Refrigerator, Freezer, Furnished, Laundry Facilities, Elevator, Corporate Suites, Fitness Center, Grill, Balcony",0.0,0,5790.0,,90046,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1323 N Olive Dr Unit 23G, West Hollywood, CA 90069","1323 N Olive Dr Unit 23G, West Hollywood, CA 90069","$2,625",https://www.apartments.com/1323-n-olive-dr-west-hollywood-ca-unit-23g/zb00erw/,No amenities found,0.0,0,2625.0,,90069,West Hollywood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1323 N Olive Dr Unit 25B, West Hollywood, CA 90069","1323 N Olive Dr Unit 25B, West Hollywood, CA 90069","$3,150",https://www.apartments.com/1323-n-olive-dr-west-hollywood-ca-unit-25b/f35c4bt/,"Kitchen, Refrigerator",0.0,0,3150.0,,90069,West Hollywood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1323 N Olive Dr Unit 31B, West Hollywood, CA 90069","1323 N Olive Dr Unit 31B, West Hollywood, CA 90069","$1,850",https://www.apartments.com/1323-n-olive-dr-west-hollywood-ca-unit-31b/4881q5l/,"Kitchen, Refrigerator",0.0,0,1850.0,,90069,West Hollywood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1314 Hayworth Ave Unit 601, West Hollywood, CA 90046","1314 Hayworth Ave Unit 601, West Hollywood, CA 90046","$5,050",https://www.apartments.com/1314-hayworth-ave-west-hollywood-ca-unit-601/y37v46t/,"Kitchen, Refrigerator",0.0,0,5050.0,,90046,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1201 N Ogden Dr Unit 5, West Hollywood, CA 90046","1201 N Ogden Dr Unit 5, West Hollywood, CA 90046","$2,495",https://www.apartments.com/1201-n-ogden-dr-west-hollywood-ca-unit-5/qvdjw3y/,"Oven, Refrigerator",0.0,0,2495.0,,90046,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"603 Hauser Blvd Unit Apt. 3, Los Angeles, CA 90036","603 Hauser Blvd Unit Apt. 3, Los Angeles, CA 90036","$2,100",https://www.apartments.com/603-hauser-blvd-los-angeles-ca-unit-apt-3/81m3cg1/,No amenities found,0.0,0,2100.0,,90036,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"7044 Hawthorn Ave Unit 213, Los Angeles, CA 90028","7044 Hawthorn Ave Unit 213, Los Angeles, CA 90028","$1,650",https://www.apartments.com/7044-hawthorn-ave-los-angeles-ca-unit-213/510ewhq/,"Washer/Dryer, Dishwasher, Refrigerator, Disposal, Washer/Dryer, Cable Ready, Security System, Dishwasher, Disposal, Oven, Refrigerator, Fenced Lot, Lawn",0.0,0,1650.0,,90028,Los Angeles,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
West Hollywood,"650 Cloverdale Ave Unit 1, Los Angeles, CA 90036","650 Cloverdale Ave Unit 1, Los Angeles, CA 90036","$2,595",https://www.apartments.com/650-cloverdale-ave-los-angeles-ca-unit-1/4yc80mk/,"Hardwood Floors, Refrigerator, Disposal, Cable Ready, Cable Ready, Disposal, Refrigerator, Hardwood Floors",0.0,0,2595.0,,90036,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1221 N Orange Dr Unit 1221 North Orange Drive, Los Angeles, CA 90038","1221 N Orange Dr Unit 1221 North Orange Drive, Los Angeles, CA 90038","$1,995",https://www.apartments.com/1221-n-orange-dr-los-angeles-ca-unit-1221-north-orange-drive/z1j3gwy/,"Washer/Dryer, Dishwasher, Hardwood Floors, Microwave, Washer/Dryer, Cable Ready, Security System, Fireplace, Intercom, Dishwasher, Disposal, Microwave, Oven, Refrigerator, Freezer, Hardwood Floors, Vaulted Ceiling, Fitness Center, Spa, Lawn",0.0,0,1995.0,,90038,Los Angeles,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
West Hollywood,"1137 Wilcox Pl Unit 6, Los Angeles, CA 90038","1137 Wilcox Pl Unit 6, Los Angeles, CA 90038","$2,000",https://www.apartments.com/1137-wilcox-pl-los-angeles-ca-unit-6/wfzy7jl/,"Hardwood Floors, Refrigerator, Disposal, Oven, Disposal, Oven, Refrigerator, Hardwood Floors, Fenced Lot",0.0,0,2000.0,,90038,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
West Hollywood,"319 Mansfield Ave, Los Angeles, CA 90036","319 Mansfield Ave, Los Angeles, CA 90036","$4,200",https://www.apartments.com/319-mansfield-ave-los-angeles-ca/vfvws5d/,"Washer/Dryer, Dishwasher, Hardwood Floors, Refrigerator, Washer/Dryer, Security System, Dishwasher, Disposal, Oven, Refrigerator, Freezer, Hardwood Floors, Tile Floors, Fenced Lot, Lawn",0.0,0,4200.0,,90036,Los Angeles,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
West Hollywood,"6056 Fountain Ave, Los Angeles, CA 90028","6056 Fountain Ave, Los Angeles, CA 90028","$5,800",https://www.apartments.com/6056-fountain-ave-los-angeles-ca/r00ky72/,"Microwave, Refrigerator, Playground, Garden",0.0,0,5800.0,,90028,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"5741 Virginia Ave Unit 103, Los Angeles, CA 90038","5741 Virginia Ave Unit 103, Los Angeles, CA 90038","$1,895",https://www.apartments.com/5741-virginia-ave-los-angeles-ca-unit-103/9zwsw66/,"Hardwood Floors, Refrigerator, Disposal, Freezer, Security System, Disposal, Oven, Refrigerator, Freezer, Hardwood Floors, Lawn",0.0,0,1895.0,,90038,Los Angeles,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
West Hollywood,"5987 Franklin Ave Unit 110, Los Angeles, CA 90028","5987 Franklin Ave Unit 110, Los Angeles, CA 90028","$1,850",https://www.apartments.com/5987-franklin-ave-los-angeles-ca-unit-110/yc2l23s/,"Hardwood Floors, Refrigerator, Oven, Intercom, Intercom, Oven, Refrigerator, Hardwood Floors",0.0,0,1850.0,,90028,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1141 Spaulding Ave Unit 15, Los Angeles, CA 90019","1141 Spaulding Ave Unit 15, Los Angeles, CA 90019","$2,095",https://www.apartments.com/1141-spaulding-ave-los-angeles-ca-unit-15/cfldcne/,No amenities found,0.0,0,2095.0,,90019,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"415 N Sycamore Ave Unit 106, Los Angeles, CA 90036","415 N Sycamore Ave Unit 106, Los Angeles, CA 90036","$2,995",https://www.apartments.com/415-n-sycamore-ave-los-angeles-ca-unit-106/dcdplrk/,"Hardwood Floors, Refrigerator, Freezer, Tile Floors, Oven, Refrigerator, Freezer, Hardwood Floors, Tile Floors, Fitness Center, Lawn",0.0,0,2995.0,,90036,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"7557 Oakwood Ave, Los Angeles, CA 90036","7557 Oakwood Ave, Los Angeles, CA 90036","$2,950",https://www.apartments.com/7557-oakwood-ave-los-angeles-ca/74ssw7y/,"Refrigerator, Disposal, Tile Floors, Oven, Disposal, Oven, Refrigerator, Tile Floors, Lawn",0.0,0,2950.0,,90036,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"2040 Highland Ave, Los Angeles, CA 90068","2040 Highland Ave, Los Angeles, CA 90068","$3,850",https://www.apartments.com/2040-highland-ave-los-angeles-ca/ytreejs/,"Dishwasher, Hardwood Floors, Disposal, Security System, Security System, Dishwasher, Disposal, Hardwood Floors",0.0,0,3850.0,,90068,Los Angeles,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
West Hollywood,"855 Wilcox Ave Unit 304, Los Angeles, CA 90038","855 Wilcox Ave Unit 304, Los Angeles, CA 90038","$4,000",https://www.apartments.com/855-wilcox-ave-los-angeles-ca-unit-304/l0cpchg/,"Washer/Dryer, Dishwasher, Hardwood Floors, Microwave, Washer/Dryer, Dishwasher, Disposal, Microwave, Oven, Refrigerator, Freezer, Hardwood Floors",0.0,0,4000.0,,90038,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hollywood,"1737 N Sycamore Ave Unit 211, Los Angeles, CA 90028","1737 N Sycamore Ave Unit 211, Los Angeles, CA 90028","$1,875",https://www.apartments.com/1737-n-sycamore-ave-los-angeles-ca-unit-211/tpthe48/,"Hardwood Floors, Refrigerator, Security System, Oven, Security System, Intercom, Oven, Refrigerator, Hardwood Floors",0.0,0,1875.0,,90028,Los Angeles,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
